"Freq [GHz]","Phi [deg]","Theta [deg]","GainTotal []"
35,-16,56,1.49898484280943
35,-16,58,1.38112794622785
35,-16,60,1.26987263652901
35,-16,62,1.16525444576918
35,-16,64,1.06723917753867
35,-16,66,0.975731412151841
35,-16,68,0.890583148914639
35,-16,70,0.811602368020041
35,-16,72,0.738561325268631
35,-16,74,0.671204425233935
35,-16,76,0.609255551136779
35,-16,78,0.552424761227459
35,-16,80,0.50041429083386
35,-16,82,0.452923825643548
35,-16,84,0.409655034765821
35,-16,86,0.370315371456003
35,-16,88,0.334621165108592
35,-16,90,0.302300040463618
35,-16,92,0.273092709292967
35,-16,94,0.246754186605448
35,-16,96,0.223054488137609
35,-16,98,0.201778869081642
35,-16,100,0.182727666090584
35,-16,102,0.165715805954478
35,-16,104,0.150572045201068
35,-16,106,0.137138005345372
35,-16,108,0.125267068553404
35,-16,110,0.114823197915548
35,-16,112,0.105679745044583
35,-16,114,0.0977183049371342
35,-16,116,0.0908276735467914
35,-16,118,0.0849029569216733
35,-16,120,0.0798448717689657
35,-16,122,0.0755592658078737
35,-16,124,0.0719568723877749
35,-16,126,0.0689532980033213
35,-16,128,0.0664692242797358
35,-16,130,0.0644307887918087
35,-16,132,0.0627700930457386
35,-16,134,0.0614257725876679
35,-16,136,0.0603435550269523
35,-16,138,0.0594767281491236
35,-16,140,0.0587864432788802
35,-16,142,0.0582417891518615
35,-16,144,0.0578195886084282
35,-16,146,0.0575038935145809
35,-16,148,0.0572851807570268
35,-16,150,0.0571592815848265
35,-16,152,0.0571261051230296
35,-16,154,0.0571882414955339
35,-16,156,0.0573495477225793
35,-16,158,0.0576138279495482
35,-16,160,0.0579837169962308
35,-16,162,0.058459862172913
35,-16,164,0.0590404735431205
35,-16,166,0.0597212793612116
35,-16,168,0.0604958844607036
35,-16,170,0.0613564889478765
35,-16,172,0.0622948871124783
35,-16,174,0.0633036363482267
35,-16,176,0.0643772667785206
35,-16,178,0.0655133967618162
35,-16,180,0.066713628539642
35,-14,0,4.82413308903292
35,-14,2,4.81768837696877
35,-14,4,4.79712163529823
35,-14,6,4.76234280679053
35,-14,8,4.71342288746358
35,-14,10,4.65059744959623
35,-14,12,4.57426605673481
35,-14,14,4.48498753517017
35,-14,16,4.38347124053904
35,-14,18,4.27056462167326
35,-14,20,4.1472375271718
35,-14,22,4.01456381595992
35,-14,24,3.87370091633954
35,-14,26,3.72586802638127
35,-14,28,3.57232366217988
35,-14,30,3.41434324193838
35,-14,32,3.25319734725002
35,-14,34,3.09013123365655
35,-14,36,2.9263460765015
35,-14,38,2.76298234125669
35,-14,40,2.60110556551798
35,-14,42,2.44169473775437
35,-14,44,2.28563335987008
35,-14,46,2.13370319007092
35,-14,48,1.98658058194877
35,-14,50,1.84483526686859
35,-14,52,1.70893137072943
35,-14,54,1.57923041342819
35,-14,56,1.45599600980925
35,-14,58,1.33939997399855
35,-14,60,1.22952952387258
35,-14,62,1.12639528774998
35,-14,64,1.02993982971546
35,-14,66,0.940046431618616
35,-14,68,0.856547896967957
35,-14,70,0.779235172894009
35,-14,72,0.707865619385905
35,-14,74,0.642170788562137
35,-14,76,0.581863609468139
35,-14,78,0.526644904694144
35,-14,80,0.476209193135361
35,-14,82,0.430249757901855
35,-14,84,0.388462979416138
35,-14,86,0.35055195103542
35,-14,88,0.316229408226771
35,-14,90,0.285220012691129
35,-14,92,0.257262040276133
35,-14,94,0.232108526509259
35,-14,96,0.209527926619979
35,-14,98,0.189304348488042
35,-14,100,0.171237417490413
35,-14,102,0.15514183207846
35,-14,104,0.140846668353829
35,-14,106,0.128194491062891
35,-14,108,0.117040327310843
35,-14,110,0.107250557806559
35,-14,112,0.0987017783894636
35,-14,114,0.0912796816930666
35,-14,116,0.0848780047719879
35,-14,118,0.0793975830878193
35,-14,120,0.0747455442179042
35,-14,122,0.0708346659541334
35,-14,124,0.0675829132076057
35,-14,126,0.0649131566507506
35,-14,128,0.0627530638536821
35,-14,130,0.0610351415532742
35,-14,132,0.0596968965366488
35,-14,134,0.0586810734107448
35,-14,136,0.0579359212292382
35,-14,138,0.0574154383792675
35,-14,140,0.0570795468537572
35,-14,142,0.0568941532442299
35,-14,144,0.0568310642363877
35,-14,146,0.0568677383603187
35,-14,148,0.0569868720827407
35,-14,150,0.0571758355212557
35,-14,152,0.0574259893888663
35,-14,154,0.0577319284871827
35,-14,156,0.0580907065715071
35,-14,158,0.0585011014835771
35,-14,160,0.0589629773867419
35,-14,162,0.059476792681257
35,-14,164,0.0600432883469455
35,-14,166,0.0606633733346614
35,-14,168,0.0613382030331457
35,-14,170,0.0620694259724442
35,-14,172,0.0628595551293743
35,-14,174,0.0637124056948316
35,-14,176,0.064633532781267
35,-14,178,0.0656306015011701
35,-14,180,0.066713628539642
35,-12,0,4.82413308903292
35,-12,2,4.81662902300607
35,-12,4,4.79460657696643
35,-12,6,4.75800408954948
35,-12,8,4.70692907059341
35,-12,10,4.64166070088685
35,-12,12,4.56264804810222
35,-12,14,4.47050399546098
35,-12,16,4.36599505831942
35,-12,18,4.25002743180727
35,-12,20,4.12362976005709
35,-12,22,3.98793323640032
35,-12,24,3.84414972854287
35,-12,26,3.69354867023673
35,-12,28,3.53743347114054
35,-12,30,3.37711817171151
35,-12,32,3.21390501445052
35,-12,34,3.0490635224658
35,-12,36,2.88381157781165
35,-12,38,2.71929888232287
35,-12,40,2.55659306934766
35,-12,42,2.39666862184039
35,-12,44,2.24039864571283
35,-12,46,2.08854945106315
35,-12,48,1.94177781068849
35,-12,50,1.80063069684863
35,-12,52,1.66554724434389
35,-12,54,1.53686265054285
35,-12,56,1.41481370033416
35,-12,58,1.29954559486447
35,-12,60,1.19111976578099
35,-12,62,1.0895223697022
35,-12,64,0.994673178847614
35,-12,66,0.906434611187316
35,-12,68,0.824620675194949
35,-12,70,0.749005638494638
35,-12,72,0.679332264746637
35,-12,74,0.615319497601178
35,-12,76,0.556669503292207
35,-12,78,0.503074013531221
35,-12,80,0.454219937146874
35,-12,82,0.409794232001451
35,-12,84,0.369488047935457
35,-12,86,0.333000166884141
35,-12,88,0.300039778081732
35,-12,90,0.270328634758456
35,-12,92,0.243602644372144
35,-12,94,0.219612947683978
35,-12,96,0.198126543386521
35,-12,98,0.178926515004138
35,-12,100,0.161811915846815
35,-12,102,0.146597366271703
35,-12,104,0.133112415666092
35,-12,106,0.121200719582791
35,-12,108,0.110719080401035
35,-12,110,0.101536397721147
35,-12,112,0.0935325723130086
35,-12,114,0.0865974046512881
35,-12,116,0.0806295256809983
35,-12,118,0.0755353932728214
35,-12,120,0.0712283827075675
35,-12,122,0.0676279934216621
35,-12,124,0.0646591872203846
35,-12,126,0.0622518654320949
35,-12,128,0.0603404843854877
35,-12,130,0.0588638006159157
35,-12,132,0.0577647299014236
35,-12,134,0.0569902981740926
35,-12,136,0.056491658080903
35,-12,138,0.0562241428931875
35,-12,140,0.0561473298094731
35,-12,142,0.0562250874511609
35,-12,144,0.0564255872447861
35,-12,146,0.0567212649055222
35,-12,148,0.057088725675762
35,-12,150,0.0575085945049903
35,-12,152,0.0579653191394162
35,-12,154,0.0584469393645772
35,-12,156,0.0589448388345117
35,-12,158,0.0594534967020036
35,-12,160,0.0599702546005631
35,-12,162,0.060495110675856
35,-12,164,0.0610305468348413
35,-12,166,0.0615813888825564
35,-12,168,0.0621546925719196
35,-12,170,0.0627596426508567
35,-12,172,0.0634074475436163
35,-12,174,0.0641112100006328
35,-12,176,0.0648857543386689
35,-12,178,0.0657473939561386
35,-12,180,0.066713628539642
35,-10,0,4.82413308903292
35,-10,2,4.81556457907594
35,-10,4,4.79207296264561
35,-10,6,4.7536289818977
35,-10,8,4.70038077424348
35,-10,10,4.63265516866198
35,-10,12,4.55095452071303
35,-10,14,4.45594912773295
35,-10,16,4.34846544801788
35,-10,18,4.22947051827899
35,-10,20,4.10005311225249
35,-10,22,3.96140230177666
35,-10,24,3.81478416400742
35,-10,26,3.66151742159941
35,-10,28,3.50294880636513
35,-10,30,3.34042890355698
35,-10,32,3.17528916817817
35,-10,34,3.00882071298493
35,-10,36,2.84225535746635
35,-10,38,2.67674930579009
35,-10,40,2.51336969691228
35,-10,42,2.35308414843107
35,-10,44,2.1967533028591
35,-10,46,2.04512628503441
35,-10,48,1.89883889524899
35,-10,50,1.75841429591368
35,-10,52,1.6242659006052
35,-10,54,1.49670214260312
35,-10,56,1.37593278422912
35,-10,58,1.26207642663184
35,-10,60,1.15516888997665
35,-10,62,1.05517215400613
35,-10,64,0.961983576324045
35,-10,66,0.875445138304451
35,-10,68,0.795352504193253
35,-10,70,0.721463715929314
35,-10,72,0.653507382905017
35,-10,74,0.591190261025215
35,-10,76,0.534204148002787
35,-10,78,0.482232051114851
35,-10,80,0.434953609159587
35,-10,82,0.392049771857328
35,-10,84,0.353206757395607
35,-10,86,0.318119322365839
35,-10,88,0.286493388260166
35,-10,90,0.258048075378463
35,-10,92,0.232517198897321
35,-10,94,0.209650283473864
35,-10,96,0.189213152603938
35,-10,98,0.170988147512722
35,-10,100,0.154774028066928
35,-10,102,0.140385605436907
35,-10,104,0.127653153298687
35,-10,106,0.116421641454423
35,-10,108,0.106549832976466
35,-10,110,0.0979092833679514
35,-10,112,0.0903832777282613
35,-10,114,0.0838657394041639
35,-10,116,0.0782601409546326
35,-10,118,0.0734784453140681
35,-10,120,0.0694401016875947
35,-10,122,0.0660711168910117
35,-10,124,0.0633032185708327
35,-10,126,0.0610731221069101
35,-10,128,0.0593219081950512
35,-10,130,0.0579945133786769
35,-10,132,0.0570393314296949
35,-10,134,0.056407919744212
35,-10,136,0.0560548020397486
35,-10,138,0.05593735674314
35,-10,140,0.0560157795430146
35,-10,142,0.0562531085132124
35,-10,144,0.0566153007379734
35,-10,146,0.0570713501477793
35,-10,148,0.057593436943379
35,-10,150,0.0581570992261994
35,-10,152,0.058741417058237
35,-10,154,0.0593291980972099
35,-10,156,0.0599071523309487
35,-10,158,0.0604660415787019
35,-10,160,0.0610007877720284
35,-10,162,0.0615105230620002
35,-10,164,0.0619985649749437
35,-10,166,0.062472301488898
35,-10,168,0.0629429741771333
35,-10,170,0.0634253523985047
35,-10,172,0.0639372976335321
35,-10,174,0.0644992240282016
35,-10,176,0.0651334684690788
35,-10,178,0.0658635904976204
35,-10,180,0.066713628539642
35,-8,0,4.82413308903292
35,-8,2,4.81449709108541
35,-8,4,4.78952673640885
35,-8,6,4.7492289330225
35,-8,8,4.6937963212019
35,-8,10,4.62360720373768
35,-8,12,4.53922083360534
35,-8,14,4.44136815669178
35,-8,16,4.33093829276958
35,-8,18,4.20896120948171
35,-8,20,4.07658719163153
35,-8,22,3.93506382327206
35,-8,24,3.785711277088
35,-8,26,3.62989674134431
35,-8,28,3.46900880918546
35,-8,30,3.3044326110737
35,-8,32,3.13752639381298
35,-8,34,2.96960014587535
35,-8,36,2.80189674666684
35,-8,38,2.6355759853311
35,-8,40,2.47170166075347
35,-8,42,2.31123184577489
35,-8,44,2.15501228115086
35,-8,46,2.00377276288044
35,-8,48,1.85812630299927
35,-8,50,1.71857078009613
35,-8,52,1.58549275168289
35,-8,54,1.45917307506178
35,-8,56,1.33979397464363
35,-8,58,1.2274471994098
35,-8,60,1.12214293173882
35,-8,62,1.02381913543436
35,-8,64,0.932351063882101
35,-8,66,0.847560686428174
35,-8,68,0.769225830188553
35,-8,70,0.69708887376389
35,-8,72,0.630864867276872
35,-8,74,0.570248988622489
35,-8,76,0.51492327798623
35,-8,78,0.464562620980993
35,-8,80,0.418839974869286
35,-8,82,0.377430852177409
35,-8,84,0.340017091658818
35,-8,86,0.306289958259188
35,-8,88,0.275952621825385
35,-8,90,0.248722069218385
35,-8,92,0.224330506723655
35,-8,94,0.202526309715284
35,-8,96,0.183074574935655
35,-8,98,0.165757327991086
35,-8,100,0.150373435182171
35,-8,102,0.136738264971243
35,-8,104,0.124683140550653
35,-8,106,0.114054621344336
35,-8,108,0.104713647996427
35,-8,110,0.0965345825373784
35,-8,112,0.0894041729598485
35,-8,114,0.0832204693149791
35,-8,116,0.0778917165472819
35,-8,118,0.0733352474998087
35,-8,120,0.0694763977244453
35,-8,122,0.0662474618367689
35,-8,124,0.0635867091156889
35,-8,126,0.0614374738690581
35,-8,128,0.0597473338169022
35,-8,130,0.0584673874634272
35,-8,132,0.0575516392234021
35,-8,134,0.0569564990010002
35,-8,136,0.0566404010017225
35,-8,138,0.0565635447309131
35,-8,140,0.0566877592578333
35,-8,142,0.0569764896995831
35,-8,144,0.0573949022705889
35,-8,146,0.0579101009382808
35,-8,148,0.0584914445950156
35,-8,150,0.0591109487163934
35,-8,152,0.0597437499344362
35,-8,154,0.0603686062273927
35,-8,156,0.0609684001219622
35,-8,158,0.0615306081516446
35,-8,160,0.0620476975799798
35,-8,162,0.0625174117531454
35,-8,164,0.0629429088546447
35,-8,166,0.0633327254445817
35,-8,168,0.0637005457534942
35,-8,170,0.0640647696652901
35,-8,172,0.0644478857436542
35,-8,174,0.0648756693960378
35,-8,176,0.0653762391221405
35,-8,178,0.0659790146328664
35,-8,180,0.0667136285396421
35,-6,0,4.82413308903292
35,-6,2,4.81342862151674
35,-6,4,4.78697388674112
35,-6,6,4.74481543652524
35,-6,8,4.68719401050081
35,-6,10,4.61454295566369
35,-6,12,4.52748181629986
35,-6,14,4.42680525770595
35,-6,16,4.31346767574516
35,-6,18,4.18856401597016
35,-6,20,4.05330747082589
35,-6,22,3.90900483319772
35,-6,24,3.75703035369816
35,-6,26,3.59879897492538
35,-6,28,3.43573979888657
35,-6,30,3.26927058716815
35,-6,32,3.10077400303823
35,-6,34,2.93157618811182
35,-6,36,2.76292813221092
35,-6,38,2.5959901526295
35,-6,40,2.43181965676078
35,-6,42,2.27136222752587
35,-6,44,2.11544595036202
35,-6,46,1.96477879808427
35,-6,48,1.81994880836495
35,-6,50,1.68142672885989
35,-6,52,1.54957076669262
35,-6,54,1.42463306049056
35,-6,56,1.30676749204254
35,-6,58,1.19603846801674
35,-6,60,1.0924303269404
35,-6,62,0.995857059725581
35,-6,64,0.906172070562571
35,-6,66,0.823177746448485
35,-6,68,0.746634645810974
35,-6,70,0.676270157870808
35,-6,72,0.61178652320397
35,-6,74,0.552868141423791
35,-6,76,0.499188123344364
35,-6,78,0.450414072028183
35,-6,80,0.406213099621294
35,-6,82,0.366256104890085
35,-6,84,0.330221350102319
35,-6,86,0.297797385668463
35,-6,88,0.268685377193625
35,-6,90,0.24260089276221
35,-6,92,0.219275208898923
35,-6,94,0.198456192245649
35,-6,96,0.179908811080982
35,-6,98,0.163415326877993
35,-6,100,0.148775211593399
35,-6,102,0.135804831697883
35,-6,104,0.124336935414801
35,-6,106,0.114219975478871
35,-6,108,0.105317296124087
35,-6,110,0.0975062100489713
35,-6,112,0.0906769888027928
35,-6,114,0.0847317883427414
35,-6,116,0.0795835303372759
35,-6,118,0.0751547590150498
35,-6,120,0.0713764928532378
35,-6,122,0.0681870900432601
35,-6,124,0.0655311463664424
35,-6,126,0.0633584437844686
35,-6,128,0.0616229676510583
35,-6,130,0.0602820099463097
35,-6,132,0.0592953752824397
35,-6,134,0.058624705561691
35,-6,136,0.0582329379716298
35,-6,138,0.0580839093132907
35,-6,140,0.0581421172578098
35,-6,142,0.0583726457764259
35,-6,144,0.0587412574639613
35,-6,146,0.0592146496303432
35,-6,148,0.0597608638625019
35,-6,150,0.0603498304537272
35,-6,152,0.0609540200904236
35,-6,154,0.0615491661498485
35,-6,156,0.0621150127719751
35,-6,158,0.0626360375175393
35,-6,160,0.0631020939022544
35,-6,162,0.0635089192457015
35,-6,164,0.0638584576424069
35,-6,166,0.0641589565928844
35,-6,168,0.064424808587868
35,-6,170,0.0646761249049243
35,-6,172,0.0649380468290916
35,-6,174,0.0652398179473957
35,-6,176,0.0656136584897607
35,-6,178,0.0660934973861031
35,-6,180,0.066713628539642
35,-4,0,4.82413308903292
35,-4,2,4.8123612434235
35,-4,4,4.78442042678854
35,-4,6,4.74039999132838
35,-4,8,4.6805920546452
35,-4,10,4.60548828193447
35,-4,12,4.51577164402556
35,-4,14,4.41230338853095
35,-4,16,4.29610565320843
35,-4,18,4.16834032191918
35,-4,20,4.03028486444194
35,-4,22,3.88330600405742
35,-4,24,3.72883211608162
35,-4,26,3.56832527428996
35,-4,28,3.40325383149075
35,-4,30,3.2350663494105
35,-4,32,3.06516758809461
35,-4,34,2.89489713459897
35,-4,36,2.72551110428481
35,-4,38,2.55816719517167
35,-4,40,2.39391322562616
35,-4,42,2.23367914603151
35,-4,44,2.078272392202
35,-4,46,1.92837634647669
35,-4,48,1.7845515940074
35,-4,50,1.64723960729296
35,-4,52,1.51676846051691
35,-4,54,1.39336016453416
35,-4,56,1.27713922043287
35,-4,58,1.16814201103435
35,-4,60,1.0663266819306
35,-4,62,0.971583203278585
35,-4,64,0.883743347476762
35,-4,66,0.802590363384988
35,-4,68,0.727868172742781
35,-4,70,0.659289957215392
35,-4,72,0.596546043833078
35,-4,74,0.53931103167571
35,-4,76,0.487250133026551
35,-4,78,0.440024727691308
35,-4,80,0.397297149789459
35,-4,82,0.358734742281852
35,-4,84,0.324013226134916
35,-4,86,0.292819438759691
35,-4,88,0.264853500685224
35,-4,90,0.239830470847421
35,-4,92,0.217481549928723
35,-4,94,0.197554888400804
35,-4,96,0.17981605181508
35,-4,98,0.164048190936211
35,-4,100,0.150051958961163
35,-4,102,0.137645212695584
35,-4,104,0.126662529491581
35,-4,106,0.116954567236919
35,-4,108,0.108387290900425
35,-4,110,0.100841086181453
35,-4,112,0.0942097787094592
35,-4,114,0.0883995759557677
35,-4,116,0.0833279484633325
35,-4,118,0.0789224670451756
35,-4,120,0.0751196131009609
35,-4,122,0.0718635800031108
35,-4,124,0.0691050844670071
35,-4,126,0.0668002078183502
35,-4,128,0.064909287994817
35,-4,130,0.0633958838667192
35,-4,132,0.0622258339238238
35,-4,134,0.0613664314204223
35,-4,136,0.0607857375266057
35,-4,138,0.0604520526832937
35,-4,140,0.0603335639462197
35,-4,142,0.060398182361567
35,-4,144,0.0606135791071464
35,-4,146,0.0609474221139686
35,-4,148,0.061367806168927
35,-4,150,0.0618438593252977
35,-4,152,0.0623464973098052
35,-4,154,0.0628492862757369
35,-4,156,0.0633293637019177
35,-4,158,0.0637683586105561
35,-4,160,0.0641532467214561
35,-4,162,0.0644770746859643
35,-4,164,0.0647394908662448
35,-4,166,0.0649470285297284
35,-4,168,0.065113100584979
35,-4,170,0.0652576823284684
35,-4,172,0.0654066788557484
35,-4,174,0.0655909952126598
35,-4,176,0.0658453482403215
35,-4,178,0.0662068776427049
35,-4,180,0.0667136285396421
35,-2,0,4.82413308903292
35,-2,2,4.81129703439916
35,-2,4,4.78187237475381
35,-2,6,4.7359940635482
35,-2,8,4.67400851982107
35,-2,10,4.59646866408887
35,-2,12,4.50412372653756
35,-2,14,4.39790414525266
35,-2,16,4.27890206771999
35,-2,18,4.14834813957065
35,-2,20,4.00758540084761
35,-2,22,3.8580412044748
35,-2,24,3.70119811948208
35,-2,26,3.53856478145698
35,-2,28,3.37164760651803
35,-2,30,3.201924197746
35,-2,32,3.03081915192851
35,-2,34,2.85968282893956
35,-2,36,2.68977348631858
35,-2,38,2.52224301792712
35,-2,40,2.3581263774905
35,-2,42,2.19833462349707
35,-2,44,2.04365139756523
35,-2,46,1.89473254811154
35,-2,48,1.75210853694259
35,-2,50,1.61618921827549
35,-2,52,1.48727055606091
35,-2,54,1.36554284350797
35,-2,56,1.25110000476952
35,-2,58,1.14394958884166
35,-2,60,1.04402310584483
35,-2,62,0.951186402227772
35,-2,64,0.865249820763653
35,-2,66,0.78597794074368
35,-2,68,0.713098741367449
35,-2,70,0.646312075410825
35,-2,72,0.585297379771803
35,-2,74,0.52972058384861
35,-2,76,0.479240205647199
35,-2,78,0.433512649079131
35,-2,80,0.392196734330182
35,-2,82,0.354957506830138
35,-2,84,0.32146937970215
35,-2,86,0.291418670136749
35,-2,88,0.264505592468971
35,-2,90,0.240445770391404
35,-2,92,0.218971328257974
35,-2,94,0.199831617350709
35,-2,96,0.18279362779442
35,-2,98,0.167642130975937
35,-2,100,0.154179591275042
35,-2,102,0.14222588001165
35,-2,104,0.131617819066868
35,-2,106,0.122208576887577
35,-2,108,0.113866935707391
35,-2,110,0.106476445910951
35,-2,112,0.0999344815613498
35,-2,114,0.0941512101638232
35,-2,116,0.0890484896582816
35,-2,118,0.0845587062816793
35,-2,120,0.080623568155244
35,-2,122,0.0771928710580103
35,-2,124,0.0742232546784168
35,-2,126,0.0716769695355193
35,-2,128,0.0695206765928323
35,-2,130,0.0677243032238613
35,-2,132,0.06625998049976
35,-2,134,0.0651010876071937
35,-2,136,0.0642214293826871
35,-2,138,0.0635945722358223
35,-2,140,0.0631933618511725
35,-2,142,0.0629896427089939
35,-2,144,0.0629541943680767
35,-2,146,0.0630568924106611
35,-2,148,0.0632670929082142
35,-2,150,0.0635542283954449
35,-2,152,0.0638885910754278
35,-2,154,0.0642422660485519
35,-2,156,0.0645901647564435
35,-2,158,0.0649110977474733
35,-2,160,0.0651888175671324
35,-2,162,0.065412958242377
35,-2,164,0.0655797984111499
35,-2,166,0.0656927812011844
35,-2,168,0.0657627355347331
35,-2,170,0.0658077601180478
35,-2,172,0.0658527519163728
35,-2,174,0.0659285839185618
35,-2,176,0.0660709606656641
35,-2,178,0.0663190024556183
35,-2,180,0.066713628539642
35,0,0,4.82413308903292
35,0,2,4.81023807053991
35,0,4,4.77933573450387
35,0,6,4.73160904944917
35,0,8,4.66746126926129
35,0,10,4.5875091309917
35,0,12,4.49257061107628
35,0,14,4.38364764354611
35,0,16,4.26190440364526
35,0,18,4.12864193071325
35,0,20,3.98526999567669
35,0,22,3.83327720392341
35,0,24,3.67420035966832
35,0,26,3.50959410252208
35,0,28,3.34100176363663
35,0,30,3.16992828346455
35,0,32,2.99781589434397
35,0,34,2.82602310908979
35,0,36,2.65580738266017
35,0,38,2.48831163879075
35,0,40,2.32455468728548
35,0,42,2.1654254087834
35,0,44,2.01168045849875
35,0,46,1.86394514250694
35,0,48,1.72271705113228
35,0,50,1.58837199329439
35,0,52,1.46117176097682
35,0,54,1.34127326073952
35,0,56,1.22873857509383
35,0,58,1.12354555599794
35,0,60,1.02559860121226
35,0,62,0.934739317680968
35,0,64,0.850756830972538
35,0,66,0.773397553308776
35,0,68,0.702374272739654
35,0,70,0.63737447114921
35,0,72,0.578067818160041
35,0,74,0.524112821273147
35,0,76,0.475162639739472
35,0,78,0.430870090979556
35,0,80,0.390891894296974
35,0,82,0.35489220772516
35,0,84,0.32254552071398
35,0,86,0.293538968625249
35,0,88,0.267574135278201
35,0,90,0.244368407654625
35,0,92,0.223655942893321
35,0,94,0.205188302391595
35,0,96,0.188734801663945
35,0,98,0.174082618019366
35,0,100,0.161036691497345
35,0,102,0.149419448188201
35,0,104,0.139070369340785
35,0,106,0.129845424754416
35,0,108,0.121616385022033
35,0,110,0.114270024328972
35,0,112,0.107707223738823
35,0,114,0.101841984171632
35,0,116,0.0966003585002857
35,0,118,0.0919193132143615
35,0,120,0.0877455317549129
35,0,122,0.0840341737261618
35,0,124,0.0807476065642807
35,0,126,0.0778541287300538
35,0,128,0.0753267059538346
35,0,130,0.0731417443772851
35,0,132,0.0712779264894352
35,0,134,0.069715137409726
35,0,136,0.0684335101531303
35,0,138,0.0674126187902093
35,0,140,0.0666308475937642
35,0,142,0.0660649620009969
35,0,144,0.065689903161673
35,0,146,0.0654788216820553
35,0,148,0.0654033577274151
35,0,150,0.0654341639314951
35,0,152,0.0655416548705102
35,0,154,0.0656969527981321
35,0,156,0.0658729848284512
35,0,158,0.0660456729846414
35,0,160,0.0661951468561717
35,0,162,0.0663069004032266
35,0,164,0.0663728109434437
35,0,166,0.0663919404668024
35,0,168,0.0663710476021245
35,0,170,0.0663247526985259
35,0,172,0.0662753178947931
35,0,174,0.0662520274904742
35,0,176,0.0662901797295739
35,0,178,0.0664297273128431
35,0,180,0.0667136285396421
35,2,0,4.82413308903292
35,2,2,4.80918642042333
35,2,4,4.77681647645089
35,2,6,4.72725623957695
35,2,8,4.66096790989231
35,2,10,4.57863418945825
35,2,12,4.481143899735
35,2,14,4.36957242579483
35,2,16,4.24515768612261
35,2,18,4.10927249751634
35,2,20,3.96339433138011
35,2,22,3.80907353378278
35,2,24,3.64790110360452
35,2,26,3.48147709112445
35,2,28,3.31138059735401
35,2,30,3.13914222940343
35,2,32,2.96621970890729
35,2,34,2.79397715047698
35,2,36,2.62366833744665
35,2,38,2.45642413466533
35,2,40,2.29324400334229
35,2,42,2.13499142957666
35,2,44,1.98239295234588
35,2,46,1.83604038190082
35,2,48,1.69639573666265
35,2,50,1.56379839452311
35,2,52,1.43847394980005
35,2,54,1.32054428562202
35,2,56,1.21003840814615
35,2,58,1.10690363850634
35,2,60,1.01101681574581
35,2,62,0.922195224769107
35,2,64,0.840207023867725
35,2,66,0.764781003784502
35,2,68,0.69561556257019
35,2,70,0.632386826398696
35,2,72,0.574755885436384
35,2,74,0.522375145708327
35,2,76,0.474893822948227
35,2,78,0.431962623188477
35,2,80,0.393237668020166
35,2,82,0.3583837307748
35,2,84,0.327076854104142
35,2,86,0.299006420287491
35,2,88,0.273876743752289
35,2,90,0.251408251369772
35,2,92,0.231338310637411
35,2,94,0.213421759380606
35,2,96,0.197431183540861
35,2,98,0.183156982360457
35,2,100,0.170407253171487
35,2,102,0.159007521350032
35,2,104,0.148800335055062
35,2,106,0.139644739333494
35,2,108,0.131415640176981
35,2,110,0.124003066239478
35,2,112,0.117311334181321
35,2,114,0.111258122948093
35,2,116,0.10577346262002
35,2,118,0.100798644637241
35,2,120,0.096285062050015
35,2,122,0.0921929907853624
35,2,124,0.0884903255976428
35,2,126,0.0851512872377759
35,2,128,0.0821551203196596
35,2,130,0.0794848042902652
35,2,132,0.0771258027349456
35,2,134,0.0750648788647937
35,2,136,0.0732890072820911
35,2,138,0.0717844137709393
35,2,140,0.0705357755910352
35,2,142,0.0695256141569869
35,2,144,0.0687339096049669
35,2,146,0.0681379621310141
35,2,148,0.0677125177675703
35,2,150,0.0674301662661638
35,2,152,0.0672620060669582
35,2,154,0.0671785563948458
35,2,156,0.0671508801338834
35,2,158,0.0671518644548936
35,2,160,0.0671575906349425
35,2,162,0.0671487116832241
35,2,164,0.0671117478180895
35,2,166,0.0670402068515781
35,2,168,0.0669354400646019
35,2,170,0.0668071545950895
35,2,172,0.0666735204865457
35,2,174,0.0665608334880637
35,2,176,0.0665027220058906
35,2,178,0.0665389163649039
35,2,180,0.0667136285396421
35,4,0,4.82413308903292
35,4,2,4.80814413912382
35,4,4,4.774320518764
35,4,6,4.72294678414874
35,4,8,4.65454574233026
35,4,10,4.5698677622479
35,4,12,4.46987418121132
35,4,14,4.35571539403916
35,4,16,4.22870442358524
35,4,18,4.09028694319506
35,4,20,3.94200884410745
35,4,22,3.78548250743154
35,4,24,3.62235294824491
35,4,26,3.4542649496888
35,4,28,3.2828322026705
35,4,30,3.10960932035736
35,4,32,2.93606741717597
35,4,34,2.76357374230452
35,4,36,2.59337565100653
35,4,38,2.42658899635905
35,4,40,2.26419084016572
35,4,42,2.10701622396291
35,4,44,1.95575861506859
35,4,46,1.81097355167165
35,4,48,1.67308495528424
35,4,50,1.54239355632234
35,4,52,1.41908688510443
35,4,54,1.30325031088493
35,4,56,1.19487865977658
35,4,58,1.09388800263219
35,4,60,1.00012727063465
35,4,62,0.913389424712638
35,4,64,0.833421971115577
35,4,66,0.759936676698963
35,4,68,0.692618391802975
35,4,70,0.631132935018539
35,4,72,0.575134032292649
35,4,74,0.524269332931556
35,4,76,0.478185547692347
35,4,78,0.436532770115445
35,4,80,0.398968052458589
35,4,82,0.365158312985275
35,4,84,0.334782652836524
