4.579999999999999716e+01,1.647837814931170097e+00,2.761116701732190037e+00,5.113921540184190206e+01
4.643999999999999773e+01,1.647589972485310028e+00,2.783741966125719891e+00,5.113114437292440329e+01
4.707999999999999829e+01,1.647347284741939921e+00,2.806226683189330107e+00,5.112322575020080251e+01
4.771999999999999886e+01,1.647109587953550003e+00,2.828573550911840151e+00,5.111545454653669651e+01
4.835999999999999943e+01,1.646876725799750085e+00,2.850785180092040072e+00,5.110782600409579857e+01
4.900000000000000000e+01,1.646648548959789959e+00,2.872864098166449942e+00,5.110033558119400254e+01
4.964000000000000057e+01,1.646424914715040044e+00,2.894812752821770196e+00,5.109297894007890051e+01
5.028000000000000114e+01,1.646205686578950056e+00,2.916633515408410204e+00,5.108575193555709859e+01
5.092000000000000171e+01,1.645990733952140017e+00,2.938328684170050220e+00,5.107865060440200011e+01
5.156000000000000227e+01,1.645779931800819940e+00,2.959900487302849825e+00,5.107167115547940028e+01
5.220000000000000284e+01,1.645573160356569975e+00,2.981351085857100180e+00,5.106480996053460331e+01
5.284000000000000341e+01,1.645370304835789943e+00,3.002682576492730071e+00,5.105806354558789906e+01
5.347999999999999687e+01,1.645171255177440006e+00,3.023896994099310120e+00,5.105142858289419650e+01
5.411999999999999744e+01,1.644975905797499971e+00,3.044996314290230099e+00,5.104490188342020218e+01
5.475999999999999801e+01,1.644784155359019895e+00,3.065982455779909799e+00,5.103848038980230228e+01
5.539999999999999858e+01,1.644595906556570064e+00,3.086857282652140100e+00,5.103216116974819982e+01
5.603999999999999915e+01,1.644411065913899961e+00,3.107622606526970088e+00,5.102594140984899695e+01
5.667999999999999972e+01,1.644229543594099896e+00,3.128280188632820202e+00,5.101981840977229865e+01
5.732000000000000028e+01,1.644051253221060049e+00,3.148831741790059979e+00,5.101378957680699955e+01
5.796000000000000085e+01,1.643876111711709997e+00,3.169278932311580199e+00,5.100785242073629888e+01
5.860000000000000142e+01,1.643704039117990012e+00,3.189623381825580140e+00,5.100200454901379743e+01
5.924000000000000199e+01,1.643534958478110042e+00,3.209866669025029928e+00,5.099624366222180072e+01
5.988000000000000256e+01,1.643368795676360072e+00,3.230010331348330155e+00,5.099056754979149986e+01
6.052000000000000313e+01,1.643205479310849926e+00,3.250055866594769860e+00,5.098497408596799829e+01
